REF_VALUE	RED_VALUE	NODE
0.8264709375839362	0.8349841	n3162
0.8347565149237209	0.835016	n1579
0.8279975481664135	0.8350231	n2676
0.8277326394453537	0.835039	n819
0.8411700733162171	0.835061	n2794
0.8265514238200189	0.835108	n3882
0.8398453956342298	0.835157	n1667
0.8265019495219771	0.8352061	n2160
0.821880862377506	0.8352580000000001	n2857
0.8332001259087366	0.835267	n714
0.8263639846095514	0.835294	n2871
0.8221043682171693	0.835388	n2031
0.83866226271225	0.8355165	n4096
0.8302176704199513	0.8357711	n3330
0.8182670933934368	0.836005	n3447
0.8260627142905812	0.8360771	n2918
0.8280593843351314	0.8361275	n2887
0.8199182478118249	0.8361291	n1756
0.8305001163718617	0.8361615	n1992
0.8359893500741129	0.836241	n2881
0.8280949146575733	0.836259	n4100
0.8385153548847041	0.836323	n2445
0.827738270666269	0.8366476	n2930
0.8776463067952707	0.836666	n5554
0.8281496179464651	0.837086	n3251
0.8248824372020657	0.837148	n508
0.8434111651638301	0.8371635	n3632
0.8291165790236404	0.837229	n3902
0.8200029641674285	0.8372824999999999	n3143
0.8201866693421223	0.8372824999999999	n3851
0.8344126082178204	0.8373523	n3390
0.8412607091576161	0.8373618	n3940
0.8240283686965739	0.837364	n3456
0.8293498724615612	0.837398	n3215
0.8249307048099114	0.8374461	n1774
0.8397016922395381	0.8375251	n1146
0.8329677602814999	0.8375333	n3596
0.8326961584521522	0.8375506	n1927
0.8242896841623829	0.8375916999999999	n2744
0.8386289446551676	0.837644	n2001
0.8245311562782999	0.8378220000000001	n1577
0.8243085487524493	0.837865	n3482
0.8377844090022253	0.8380067	n2549
0.8321855944224956	0.83804	n2451
0.8262366117555142	0.8380460000000001	n2190
0.8310266087121074	0.838106	n3812
0.8391258462702701	0.8381190000000001	n3932
0.8412428769580509	0.83819186	n2187
0.833575567451763	0.8382115	n733
0.8392639050363776	0.838247	n4171
0.8344595350587815	0.838372	n3766
0.8368675523835276	0.838548	n3618
0.8676952690544393	0.838646	n4592
0.8430954145625063	0.83872	n3859
0.8329728927371342	0.838804	n3834
0.8210135256429242	0.8388614	n3333
0.834518528801704	0.838958	n3140
0.8368098994074896	0.839014	n2388
0.8425721936934589	0.83903245	n2138
0.8254629892630986	0.839086	n3288
0.8289767370375763	0.8391048	n3837
0.8482671546664835	0.8391708	n1789
0.843603967441836	0.8392106	n3529
0.832177549821188	0.839356	n2666
0.8371880627072918	0.8393748	n3369
0.8321587790848035	0.83943	n1557
0.8308223026542317	0.8396355	n3521
0.8433232108562002	0.8396426	n4033
0.8286053446105415	0.8396532999999999	n814
0.824232031186345	0.8396606	n812
0.8258947161999406	0.83979	n3092
0.8219776255235678	0.83979501	n3701
0.8434775331246179	0.8399708	n4034
0.8317724639223429	0.839996	n2812
0.8337247948060192	0.840003	n3167
0.8463963826323976	0.840008	n4493
0.833441463947965	0.8400286	n2963
0.8341456213080894	0.8400614	n2775
0.8334499375946758	0.840106	n3708
0.8381595153535305	0.840174	n1183
0.8266415233546642	0.8402419999999999	n3753
0.8269942791220031	0.840273	n3774
0.8365055453246848	0.8403309999999999	n3401
0.8389108811156618	0.840356	n3272
0.8272939405207118	0.8404881	n2457
0.8395135558302906	0.8404977	n3541
0.8320988468050619	0.8404999	n4038
0.8276352193235185	0.840526	n2527
0.8235344301762864	0.8405497	n3642
0.8218932296112496	0.840595	n3883
0.8362794518049343	0.8406182	n1296
0.8414245508709146	0.8406189	n1129
0.8227110491432492	0.840664	n3099
0.8366935208419062	0.840706	n3779
0.8321175639107709	0.840715	n1880
0.8343308214378596	0.840746	n3082
0.8287789739220975	0.8407863	n2087
0.8269690727045725	0.8409142000000001	n737
0.8435151818587375	0.8409487	n3051
0.8362718496566987	0.8410438	n3282
0.8309588999844351	0.841101	n3182
0.8436281012457588	0.841131	n4224
0.8445776323534343	0.8411754	n3279
0.8307573424986727	0.8412238	n3433
0.8533886160122881	0.841319	n2786
0.8246571883654524	0.841359	n3609
0.8342249008539759	0.841449	n2659
0.8373354800262538	0.841454	n593
0.8391739395784208	0.841585	n4176
0.834902792590831	0.841675	n3854
0.8284314471456086	0.841753	n3424
0.8329893841698148	0.8417698	n3925
0.840999929998561	0.8418965	n4198
0.8431182075995445	0.842054	n2479
0.8435110522967331	0.842079	n995
0.8398239433640761	0.8421709	n3037
0.867347071894508	0.8422588	n5243
0.8304680720433197	0.842271	n642
0.8450805540118487	0.8424001999999999	n2624
0.8324601834804621	0.8424092	n2304
0.8727295805527449	0.842414	n2373
0.8726146768307343	0.8424227	n3736
0.8397475196516537	0.8424590000000001	n3601
0.8388094655085104	0.84246547	n4242
0.8430118043395824	0.8424817	n1858
0.8290060998323492	0.8425497	n3922
0.8412265196020587	0.8425658	n3338
0.8418239653258377	0.84261	n3457
0.8397019335775773	0.842617	n2241
0.83788543578698	0.8426191000000001	n3359
0.8420415717912086	0.842786	n2097
0.8280352505312085	0.84285	n2816
0.8493326621096772	0.8429386999999999	n3880
0.838741408181448	0.8429627	n3729
0.8432205081128397	0.8429715	n3622
0.8350708040891406	0.8430165000000001	n4081
0.8389363556864692	0.843072	n3955
0.8410911021467139	0.843083	n4556
0.8271427020161286	0.8431029999999999	n2805
0.8342747773820832	0.8431326	n2756
0.844387913839263	0.84319	n4650
0.8281131624948728	0.8431972	n3687
0.8295660443063657	0.843224	n4097
0.8377635868925074	0.8432436999999999	n3768
0.8338978878108214	0.843356	n2341
0.83325016332887	0.843378	n3732
0.8397345678435485	0.843504	n2159
0.8342350638669613	0.8435889	n3028
0.839622023871255	0.843603	n3524
0.8387860557187052	0.843663	n2796
0.8312965721243222	0.8436980000000001	n4049
0.8304852338594426	0.8437649	n3512
0.8324443624312239	0.843804	n2819
0.8428178758173935	0.843859	n4496
0.846953715292523	0.843948	n1455
0.8474142928511879	0.8439485	n4799
0.8309903677832167	0.84405	n3740
0.8491984513445284	0.8440646	n3892
0.8244556711026967	0.8440906	n2039
0.8384827742494082	0.84410186	n4419
0.8382793799130139	0.844145	n4246
0.8382261514676953	0.8442542	n3744
0.8394163502311569	0.8444309999999999	n4287
0.8306383494376642	0.844449	n2213
0.8434641254557719	0.844599	n1046
0.8379239426119058	0.844633	n3866
0.8400170137954588	0.844669	n2584
0.8342986430326291	0.844692	n1717
0.8342838945968984	0.844784	n4187
0.8227811203021724	0.8447891000000001	n2205
0.8398104686568859	0.8448773	n3619
0.8336218239092817	0.8450753	n776
0.8352193476522857	0.845096	n2418
0.839168268134499	0.845116	n2045
0.842971179102979	0.8451222	n3283
0.8267326955028171	0.845166	n2375
0.8318651511370756	0.845227	n1211
0.8373502284619845	0.845267	n2357
0.834515042807804	0.845269	n4179
0.8273175380178808	0.8452718	n3334
0.8337506716068921	0.8452729	n692
0.8429283818240225	0.845425	n1259
0.8365126916121798	0.8454822	n4193
0.8353731336139496	0.845495	n2974
0.8454004609905148	0.845525	n3147
0.8349997300365878	0.8455666	n3358
0.8396940632759646	0.8456170000000001	n3724
0.84301845454333	0.845674	n3438
0.8344969424548618	0.8457269000000001	n4302
0.8428031273816629	0.845741	n3959
0.8392053135235205	0.845781	n1910
0.849494894902714	0.845809	n585
0.8379884334990553	0.845872	n4253
0.8330282664094683	0.8459015	n1688
0.8499945987206053	0.8459769	n4613
0.8527545673525596	0.8460115	n3950
0.8560466863610127	0.846033	n4236
0.8436295760893319	0.8460359	n4376
0.8409111712308003	0.8460761	n3050
0.8326045840739339	0.8460901000000001	n2933
0.8354163063076337	0.8460951999999999	n3276
0.8441037195273351	0.8461422000000001	n3413
0.8474086616302725	0.846156	n4398
0.8495935753454208	0.8462195	n4027
0.8487808024599748	0.8462689	n2089
0.8475973075309361	0.8463153	n4640
0.843253222824824	0.846366	n3174
0.8481072011771504	0.846403	n3886
0.8493420474778693	0.84645	n3313
0.8282888968104376	0.846561	n3448
0.833865709405591	0.8466148	n3346
0.8399539977518825	0.846686	n4250
0.8462623059439374	0.846782	n2465
0.8363720049429785	0.846787	n1863
0.8372956592497811	0.8467998	n2282
0.8478856126341322	0.84680055	n1290
0.8337195658151693	0.8468668	n2386
0.8468535841400471	0.846875	n3900
0.8479523426019788	0.846883	n2616
0.8464352648720511	0.846976	n4497
0.8371405325212327	0.8469766000000001	n1201
0.8762897188614299	0.846985	n5866
0.8360550476514584	0.8469990000000001	n1691
0.8529751235050768	0.847174	n4412
0.8521894341106997	0.84745979	n2842
0.8405595282999756	0.847531467	n3692
0.8424608430036926	0.8475808	n1916
0.8387727821265477	0.847591	n3134
0.8469257576214453	0.8476090000000001	n3855
0.8438060210113456	0.847631	n1178
0.8443633778052748	0.8477567	n3897
0.8519140405926023	0.847793	n4235
0.8398795851897871	0.847797	n3476
0.8596899522165431	0.84786317	n4608
0.8372951229430272	0.8478828	n1734
0.8370552195243653	0.847969	n1158
0.8391518169248249	0.8481197300000001	n2438
0.8440090131176744	0.84830585	n3842
0.8520691673211509	0.848365	n4676
0.8379744895234553	0.8483908	n2228
0.842654302257472	0.848494	n4117
0.8489892917105304	0.8486625	n1518
0.8316910793724477	0.8487996	n1212
0.8746411119001226	0.8488029	n4408
0.8520756164098657	0.8488290000000001	n2774
0.8441346429747616	0.848882	n3068
0.8490500284504029	0.8489497	n3723
0.8508316126713251	0.849151	n3961
0.877251987254509	0.849153	n5656
0.8409388178439607	0.849167	n3627
0.8475351737119698	0.8492446	n3772
0.8417160335916272	0.8492999999999999	n3089
0.8475952829729403	0.8493075999999999	n4165
0.8503587510064634	0.849321	n4041
0.8427623680683709	0.8493432000000001	n2093
0.8332919416249942	0.849344	n3019
0.8450479733765529	0.8493809999999999	n1885
0.8403735237100747	0.8493923	n3507
0.8489196241224396	0.849434	n4018
0.8492963273271044	0.8494717	n3419
0.8431825644100054	0.849492	n3046
0.8357453305011152	0.84954	n566
0.8354432557220143	0.8495927	n1422
0.8357976204096147	0.849614	n4084
0.8578049680534804	0.849655	n4573
0.8520601975906928	0.8497193000000001	n1480
0.8369466576297191	0.849777	n2784
0.8505755530117036	0.849789	n2316
0.8455435208171019	0.8498045	n3907
0.8431597713729672	0.849828	n3746
0.8498461758264799	0.849893	n2829
0.8419204871338603	0.8499295	n4372
0.8445313758959155	0.84996	n2822
0.8411875032857168	0.849979	n3173
0.8462715572354411	0.8499847	n4263
0.8428312834862395	0.850086	n659
0.8448109257913551	0.850281953	n836
0.8358099554649531	0.8503117	n1957
0.8418881880596101	0.85038	n3987
0.858447195391205	0.850398	n2868
0.8454367957730876	0.850455	n3626
0.8377299738667104	0.850494	n3533
0.8464299018045127	0.850531	n1990
0.8352416043825701	0.8505560999999999	n738
0.8440887887473082	0.850584	n4520
0.8469005109810082	0.8506130000000001	n3811
0.880643993395865	0.8506874	n4321
0.8437885910418457	0.850706	n2639
0.8409917513205649	0.8507210000000001	n2907
0.8370136959739493	0.8508910000000001	n3163
0.8447673508676056	0.850977	n3029
0.8399645898102709	0.850978	n2519
0.844974821135329	0.8509828	n4363
0.8368952526273634	0.851058	n3709
0.8546058982668188	0.8511070000000001	n5018
0.8403496580595287	0.8511112000000001	n3128
0.8404219253946088	0.851112	n4526
0.840089535876247	0.85115	n2552
0.8547600864585481	0.851179	n5032
0.8501738592530768	0.851194	n3829
0.8492079707894091	0.851259	n1175
0.8417271351414317	0.851296	n4293
0.8383390440393788	0.8513345999999999	n4381
0.8371236388584866	0.851335	n3380
0.8389092856030691	0.85136	n4121
0.8362558945307719	0.851418	n3144
0.8480330567684319	0.851419	n4175
0.841249567384805	0.8514727	n893
0.8505259446369733	0.851494	n2589
0.843106140697583	0.851572	n1403
0.8369949252375648	0.8515859	n2139
0.8414100705885609	0.851587	n2656
0.8345275119398308	0.8516699	n4203
0.8492388084277549	0.851761	n4635
0.8474268558368966	0.851832	n2818
0.853416410109806	0.851939	n2427
0.8340666903615929	0.8519433000000001	n3649
0.840633498408999	0.8519447	n2371
0.8433387637520615	0.8519652	n4450
0.8456465507075823	0.851977698	n2904
0.8445321803560463	0.8520198	n4099
0.8454433655308222	0.852113	n4746
0.8452714792162161	0.8521131	n3867
0.8521769649786729	0.8521915	n3538
0.8502509533489414	0.8522408	n4229
0.8455490179613288	0.8522959999999999	n1149
0.8476473181357318	0.852314	n4267
0.8595728496368419	0.85238423	n4483
0.8418791781061457	0.85242252	n2078
0.8513560134152307	0.8525024	n3934
0.8264440283925623	0.852557	n1230
0.8470749581603638	0.8525585	n4780
0.8491924178935477	0.8525908	n4629
0.8350326190482671	0.8526358	n3951
0.8432344520884395	0.8528711	n958
0.8503529857088596	0.852878	n4030
0.833235523495257	0.8529916	n2206
0.8476139330403052	0.853009	n4226
0.851640390071455	0.8530173	n4057
0.84718073125989	0.853183	n1543
0.8470319061356992	0.85319	n4103
0.8452231982007016	0.8532035	n2704
0.8494623142674181	0.8532500000000001	n4597
0.8402812521330763	0.8533132999999999	n2041
0.847009113098661	0.853357	n3993
0.8559292619972592	0.853415	n1272
0.8405645829911306	0.8534250999999999	n4392
0.8564550437310561	0.85347839	n3648
0.8458031737319741	0.8534930000000001	n4336
0.8399987793658282	0.8535149	n3990
0.835187973707186	0.8535349999999999	n2036
0.8446399780135683	0.853561	n3212
0.8502144844896802	0.8536103	n1163
0.8503492315615828	0.8536600999999999	n2288
0.8420256166652819	0.8536935	n3846
0.8439367323749254	0.8537190100000001	n3391
0.8416890841772466	0.8537461	n2557
0.8456066709373667	0.853793	n1708
0.8450833696223063	0.8538125	n3674
0.8531846853691402	0.8538209999999999	n2122
0.8423620150766287	0.853853	n3434
0.8533959902301536	0.853889	n2834
0.8471635962591049	0.8539950000000001	n2932
0.8392862958433505	0.854068	n4138
0.8504403114649741	0.854075	n3974
0.850756556541125	0.854256	n2622
0.8397850611244226	0.85437	n1493
0.8443860367656246	0.8544547	n4260
0.8589271899358927	0.854482	n1380
0.8443048265154243	0.854607	n2858
0.8511054240844985	0.854648	n4460
0.8484973643405698	0.854822	n3207
0.8341940632156302	0.854853	n4257
0.8538997163486987	0.854863	n3676
0.845211144706409	0.85492	n1707
0.8491159941811254	0.8550218	n3557
0.8443171749784314	0.85505456	n4517
0.84887613098547	0.855113	n3468
0.8455528659622876	0.855121	n3558
0.8398494179348835	0.855124	n4168
0.8567015169074526	0.8552420000000001	n1559
0.8565620771514539	0.855267	n3404
0.8601889722433234	0.85536	n1643
0.8394300260533799	0.8554444999999999	n1307
0.8452756355935583	0.8555073	n1539
0.8408616567097519	0.855523	n2174
0.8514630334279598	0.8555371	n750
0.8486727366490758	0.8555394000000001	n2522
0.8539135262476101	0.8555661	n3168
0.8638488770158916	0.8555707	n1303
0.8414296457850761	0.8556421	n3646
0.8406056104577994	0.855715	n1395
0.852816108552563	0.85577668	n3463
0.8536625346868125	0.8558376999999999	n2222
0.8528633035469009	0.8558707	n4721
0.8477423785078501	0.8559207	n731
0.8533457130809012	0.855924	n4947
0.8455072798882112	0.8559689	n2192
0.858902519825216	0.8559738	n3145
0.8535760284074179	0.855984	n2553
0.8408187923924512	0.856041	n3472
0.8537303774911733	0.856147	n2498
0.8570932621757957	0.8562104	n3760
0.8382244084707453	0.856275	n4285
0.8521509541011116	0.856299	n2008
0.8410250023393031	0.8564171	n2565
0.8582715549293221	0.856532	n935
0.8506337422944954	0.856534	n4462
0.8650252658804418	0.8565684	n3665
0.8490639724260027	0.8565726	n2111
0.851695683297776	0.8565922	n4832
0.8607939396693248	0.8566022	n3217
0.8412049332552167	0.8566400000000001	n3243
0.8437876525050265	0.8566602	n3232
0.8504156799683836	0.8566663999999999	n4611
0.8421645201145267	0.8567008	n2757
0.8509272629808726	0.8567612	n3508
0.8525822788078883	0.8568733	n1165
0.8405388402669461	0.856909	n3408
0.8520111121150475	0.8569944	n2261
0.867119543754191	0.857055	n5067
0.8512313220949628	0.857123	n900
0.8617602303630578	0.857129	n3530
0.8471165085261176	0.857302	n4521
0.851612783681301	0.8573198399999999	n2569
0.8451080397329831	0.857348	n3794
0.8587905255673451	0.85739086	n5015
0.8558087002389957	0.8574269999999999	n4567
0.8864595965731661	0.8574663	n4815
0.8566464784268396	0.8575234	n1788
0.8532670218635237	0.8576228	n4009
0.8560472226677664	0.8576255	n4622
0.851905191531164	0.857635	n4631
0.8388910779887762	0.8577319999999999	n3920
0.8516213914047002	0.85775	n4928
0.8433340710679655	0.857774	n3650
0.8537892371574074	0.8578716	n4276
0.8435738001869324	0.857924	n2416
0.8530961947547564	0.858179	n4325
0.8574818432342912	0.858186	n3443
0.8520769437690816	0.8582003	n1969
0.8572351421275244	0.858225	n5073
0.8495598684659419	0.8583162	n2920
0.8609745409686808	0.858378	n3446
0.8512982263625044	0.858429	n4295
0.8481247786310075	0.8585128	n4763
0.8512999693594544	0.8585614	n4809
0.8483592653514557	0.8585659999999999	n1835
0.8428929587629312	0.858596	n4352
0.854787438102994	0.8586720999999999	n4035
0.8505908377541881	0.8587548	n4002
0.8417752954879266	0.8588974	n4455
0.8495184923998831	0.8589034	n3142
0.8507243781358945	0.858928	n2303
0.8536897522545699	0.858934	n4364
0.8450572930471677	0.8589489	n2333
0.8563655207261711	0.8590135999999999	n4705
0.8497496406107885	0.859056	n2177
0.8575542446460598	0.859056	n4487
0.8606514161494916	0.859083	n3519
0.8449071928536696	0.8591797	n1138
0.8635291041139139	0.8591949999999999	n3052
0.8465888631263512	0.859231	n3852
0.8466605137086642	0.859318	n2919
0.8438730593555757	0.8593248	n4261
0.8638397598010763	0.8593347	n3095
0.8556396295348474	0.8593649999999999	n3673
0.8572804600482239	0.8593944	n1560
0.8521470658771463	0.8594009	n1440
0.8578156941885573	0.859514	n4144
0.8587087790103909	0.8595254999999999	n4649
0.8558742637396528	0.859712	n3370
0.853195411504217	0.859727	n3539
0.8519143087459793	0.8597711	n4051
0.8503658570709518	0.859784	n4847
0.8607023652911064	0.859807	n3041
0.8621083738923138	0.8598379	n4828
0.8525318927883648	0.8598535	n2406
0.862844240389259	0.8598555	n5364
0.8526823536481549	0.860032	n4858
0.8557560081004308	0.860109	n815
0.8587227229859908	0.8601183	n3681
0.8504401355563588	0.860167	n1993
0.8528885099643314	0.8602826	n3658
0.8570970431384103	0.860289	n4741
0.853509150955214	0.860291	n4551
0.8527319083922099	0.8603873	n2737
0.8430095116282097	0.860487	n4432
0.8439749576388055	0.8605659999999999	n4329
0.8456736422432526	0.8605805	n4688
0.8453702937356113	0.8606302	n2581
0.8623555308598213	0.860736	n1113
0.8593095766513813	0.8607374999999999	n3473
0.8605280655961081	0.860764	n3823
0.8520933011250738	0.860783	n3793
0.8518667115215759	0.8608169999999999	n3131
0.8617736380319039	0.860866	n2967
0.8563211547499596	0.8610675999999999	n2530
0.8653205027484313	0.8610923	n206
0.8607367425540277	0.861218	n3983
0.8503552784202323	0.861254	n2214
0.8618764748519528	0.8612856	n1795
0.8569698043610615	0.8614188	n4281
0.8588118839838169	0.8614189999999999	n2927
0.8688843817967244	0.8614337000000001	n1586
0.867331921228712	0.861451	n3611
0.8562537007679953	0.861545	n2123
0.8586590365589721	0.86158	n3113
0.8609355246523388	0.8616323	n3177
0.848680379020318	0.861656	n4582
0.8479267339544829	0.8616699999999999	n4413
0.8553674538572731	0.8616820000000001	n4143
0.8428570262104239	0.861734	n2021
0.8546994837953641	0.861767	n3392
0.8514604591555412	0.861843	n4544
0.8653068269262084	0.861849	n3581
0.8499290352199483	0.861882	n2997
0.8586224336230226	0.861883	n4680
0.8634790935091182	0.861895	n5413
0.8606433715481839	0.862088	n967
0.8639403173174215	0.862099	n1676
0.8566464113884954	0.8621666	n3564
0.8638018160982421	0.86225711	n3544
0.8496957417820274	0.8622823	n2798
0.8622871517487066	0.862301	n3213
0.8589593683411232	0.86232	n3719
0.8662791510709221	0.8623266	n3420
0.8498366563815992	0.8624080000000001	n3926
0.85600337959064	0.8624336	n4215
0.8644658979361857	0.8624620000000001	n3698
0.8487177059703853	0.8625160000000001	n4389
0.858797685262509	0.8626469	n4454
0.8555551612211174	0.8626659999999999	n2703
0.8514450403363684	0.8628458999999999	n4532
0.8526001110074535	0.862896	n1194
0.8574329052430032	0.8629012	n2197
0.8542482352926822	0.86304375	n499
0.8608055238952077	0.8631	n3988
0.8503771195127825	0.86316	n2252
0.8605723109033	0.8631645	n3191
0.8519122975956523	0.863205	n3116
0.8545860549169266	0.8632075	n4270
0.8560847641405354	0.863226	n419
0.867193554086221	0.863232	n4890
0.8551426072507252	0.8632548	n2897
0.8577459743105579	0.863309	n2469
0.8473286982932748	0.8633644	n4633
0.8560432003671127	0.8633770000000001	n4248
0.8559864591125563	0.8634344	n4111
0.887987373622833	0.8634915	n4789
0.8578304426242879	0.863501	n2817
0.8517590479407423	0.8635466	n4642
0.8578725292967955	0.8635669	n3429
0.8481523850211615	0.8635797000000001	n2521
0.85456835679405	0.863645	n3545
0.8566314350223944	0.863669	n4537
0.8599501950688444	0.863669	n2994
0.8478457516346529	0.863671	n2593
0.8616114052388669	0.863755	n3997
0.8594571950853761	0.863769	n2635
0.8644801771035067	0.8637808	n5271
0.851286159460543	0.8638939999999999	n3481
0.8514154093882187	0.863966	n4015
0.8572163713911399	0.864061	n2353
0.8481979845029068	0.864096	n4606
0.855509575147041	0.8641008	n928
0.8555484573866944	0.864136	n4247
0.8708373562485053	0.864146	n2480
0.8588560086219892	0.8641499	n4264
0.8551073450816602	0.8641982	n2949
0.8663181191196563	0.864231	n2049
0.8666754817620106	0.864231	n5569
0.8917318673781509	0.864296	n4773
0.8588279731864321	0.8642982	n2143
0.8614505132127146	0.864338	n3464
0.856871794301797	0.86437	n3066
0.8622579230306223	0.864681	n1565
0.8570960911939222	0.8647275	n4210
0.8569470113240233	0.8647353	n948
0.8581448524587272	0.8648202	n3517
0.8630322159064803	0.8649454	n5180
0.8601311985982658	0.864951	n4993
0.8609302956614888	0.8649830000000001	n3056
0.8543628172306403	0.8649888	n4708
0.8528508344148741	0.86503	n4523
0.8665523993620041	0.865101	n798
0.8515100675302716	0.8651113	n3394
0.8523725828671364	0.8652871	n4510
0.8574030999951585	0.86528896	n1309
0.8680678681716704	0.8653029999999999	n2825
0.8633266617220078	0.865316	n3980
0.8670495557228147	0.865398	n2474
0.8498488573602492	0.865494	n2948
0.8572726836002932	0.865496	n3042
0.8703470377988062	0.865533	n3801
0.8584494746949088	0.865602	n1827
0.858236560913634	0.8656044	n3412
0.8622984812288815	0.8656705	n4189
0.8628677038097394	0.865671	n5426
0.8488458296538779	0.8657746	n3336
0.8584244023541667	0.865872	n4757
0.8671223593646487	0.8658926	n4067
0.8776362510436362	0.865899	n5612
0.867321999553766	0.865974	n4880
0.8579454804229867	0.8659912000000001	n3127
0.8597512252631694	0.8660022	n4684
0.8677168554012814	0.8660097	n3778
0.8601754439054576	0.866021	n5246
0.860794878206144	0.866111	n1349
0.8575089267253602	0.8661198	n4344
0.8553473155386663	0.86612577	n4587
0.8716320287810092	0.8661300000000001	n4345
0.8693029826257662	0.8661464999999999	n3589
0.8594393628858109	0.8662482	n4745
0.8678013237150114	0.866276	n1657
0.8514131300845149	0.8663388	n3534
0.8743720199863829	0.8663810000000001	n4888
0.8616631588406126	0.866411	n4806
0.8602947721581873	0.866413	n1286
0.8923291790252413	0.866487	n5875
0.8728531992595052	0.866591	n3936
0.8612628058488703	0.866607	n2636
0.8702608264881262	0.8666132	n4898
0.8590214458478802	0.8667656	n5164
0.8673457311276234	0.866876	n4446
0.8704850027112317	0.866891	n4230
0.8610889083839374	0.8670234	n5173
0.8689648412174694	0.8670595	n238
0.8541527190598232	0.867077	n4990
0.8584431730905512	0.8671	n3912
0.8583855603375198	0.86711522	n3317
0.854844554772278	0.867316	n2290
0.8558299782094544	0.8673536	n3995
0.8555961886877862	0.86745674	n4787
0.8545109719713889	0.8675761	n3583
0.8542285930578228	0.8675879	n4170
0.8669665622526579	0.867664	n2585
0.8609306978915543	0.8677144	n5294
0.8709470309796657	0.867834	n4675
0.8710517448733532	0.867856	n3114
0.8586635951663799	0.8679441999999999	n4935
0.8701425708489043	0.868022	n2714
0.8615725229992135	0.868038	n3513
0.8598305450320625	0.86812747	n4453
0.8580650768290933	0.8681327	n3968
0.8670255559955804	0.86816949	n5031
0.8648481103519793	0.8681864	n2208
0.8576870476059797	0.868213	n1441
0.874390388492702	0.8682619	n5795
0.8619667084632866	0.868368	n1122
0.8520222136648521	0.868431	n4546
0.8588883076962393	0.868521	n4558
0.8492884168024852	0.868649	n3952
0.8700867949465048	0.8686935	n5069
0.8599889432318094	0.868696	n2923
0.8633611864692863	0.8688169	n2582
0.8572357991032978	0.868852	n3725
0.8671169962971103	0.86889474	n4304
0.8890817075540456	0.868905	n5955
0.8600570541895473	0.8689179	n3878
0.8674022578594782	0.86892059	n1492
0.8614683454122799	0.8689358	n5064
0.8547252265195484	0.86894	n4851
0.8674014936223541	0.8689555	n3268
0.8588357335451602	0.86904	n3943
0.8734331694277102	0.8690882	n2364
0.8623997761670132	0.869107	n1633
0.8605294063629927	0.8691329999999999	n1762
0.8597517615699233	0.8691530000000001	n4834
0.8630256461487457	0.869184	n4206
0.8649657358307655	0.8691972	n4421
0.8707875333510735	0.86919765	n4614
0.8592592978932088	0.8692768	n2271
0.86080828587499	0.869334	n5251
0.8572758209948032	0.8694624	n3894
0.8644565125679935	0.8695205	n3964
0.8679702603424713	0.8695269999999999	n1363
0.8619158933983602	0.8696412	n4659
0.9059016281213841	0.8696820000000001	n4423
0.8627310796641985	0.8697159999999999	n1334
0.8632175098899323	0.869806	n2230
0.8623220116877063	0.8698455	n3822
0.8626553263352185	0.8698475999999999	n5010
0.8628422292389321	0.869851	n1356
0.8802815841069569	0.869969	n2250
0.860734543696337	0.870096	n4361
0.8598736372797336	0.8701773	n5209
0.8637298169165389	0.8702	n4212
0.8744147904500017	0.870297	n4716
0.8657358723292812	0.8704069999999999	n3137
0.899519845904053	0.870432	n5553
0.8737418595506197	0.87048004	n3935
0.8507792020938059	0.8705264	n2444
0.866104046915793	0.870536	n3695
0.8625873494541691	0.8705569	n1116
0.8638022183283074	0.870595	n5035
0.8724673265501166	0.870607	n3427
0.8651586051471156	0.870696	n3537
0.8559211905806139	0.870742	n3111
0.8639385475051338	0.8708279999999999	n5124
0.8676327893176168	0.870874	n3839
0.8651349406116023	0.870953	n4016
0.8753879995008593	0.871004	n2709
0.8684037302762633	0.871005	n3265
0.8601151093956505	0.871008	n4912
0.8656036552844899	0.871089	n5374
0.8987715639057564	0.871104	n5072
0.865287788036447	0.871127	n5536
0.866795614474871	0.8711462	n3764
0.8601069307176544	0.87114769	n4115
0.8720113317326632	0.871209	n5758
0.867711492333743	0.871296	n3913
0.858852106990355	0.871298	n4135
0.8647917042891441	0.871305	n3963
0.8639350749189028	0.8713268000000001	n4234
0.8641634477423571	0.871365	n4965
0.8686729562666915	0.8713816	n5089
0.854882096245047	0.871405	n4239
0.8641966719457576	0.87156106	n3761
0.8605802214279191	0.8715839	n3091
0.8568125324054976	0.871618	n3374
0.8653095084599776	0.871652	n3970
0.8702100114231998	0.871735	n5459
0.8672666258814319	0.871745	n4332
0.8712928147592047	0.8717467999999999	n4093
0.8702793290711337	0.871784	n1384
0.8694311599399343	0.871787	n4159
0.8673245470108467	0.871852	n4154
0.8632526379823089	0.8718603	n1199
0.8614199437277457	0.8718914	n5050
0.860309520593918	0.871977	n5096
0.8699796676724251	0.8719794	n4646
0.8629465409025541	0.8719935	n3183
0.8633387152163003	0.8720506749	n5172
0.8695755069027304	0.8720675	n1739
0.8553822022930037	0.872086	n3967
0.8687147881934911	0.872123	n5028
0.8622026834349766	0.872173	n4348
0.8693550043808888	0.8722	n4447
0.8680591531869204	0.87221	n2439
0.8773656521079182	0.8722179999999999	n5903
0.8730694408241877	0.8722195	n5376
0.8672613432599066	0.8722508099999999	n1942
0.8617602303630578	0.872368	n3389
